file,5,7.1,7.11,7.15,7.16,7.18.1,7.18.4,7.18.5,7.2,7.20,7.21.3.2,7.21.4.1,7.21.4.2,7.21.5,7.21.6,7.21.7,7.21.8,7.4.2,7.5
aecomm-20160119-materials.pdf,,,,,,,,,O,,,,,,,,,,
aecomm-20160119-minutes.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20160119-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20160509-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20160509-materials.pdf,,,,,,,,,O,,,,,,,,,,O
aecomm-20160509-minutes.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20160509-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20160725-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20160725-minutes.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20160725-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20161213-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20161213-materials.pdf,,,,,,,,,O,,,,,,,,,,
aecomm-20161213-minutes.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20161213-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20170201-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20170201-materials.pdf,,,,,,,,,O,,,,,,,,,,
aecomm-20170201-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20170524-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
aecomm-20170524-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
aecomm-20170629-agenda.pdf,,,,,,,,,,,,,,,,,,,
aecomm-20170629-materials.pdf,,,,,,,,,O,,,,,,,,,,
aecomm-20170629-notice.pdf,,,,,,,,O,,,,,,,,,,,
aepublicroster.pdf,,,,,,,,,,,,,,,,,,,
aepublicroster_0.pdf,,,,,,,,,,,,,,,,,,,
afa-annual.pdf,,,,,,,,,O,,,,,,,,,,O
age20110225.pdf,O,O,,,,,,,,,,,,,,,,,
age20110429.pdf,,,,,,,,,,,,,,,,,,,
age20110624.pdf,O,O,,,,,,,,,,,,,,,,,
age20110722.pdf,,,,,,,,,,,,,,,,,,,
age20110826.pdf,O,O,,,,,,,,,,,,,,,,,
age20110909.pdf,,,,,,,,,,,,,,,,,,,
age20111028-jc_posted.pdf,O,O,,,,,,,,,,,,,,,,,
agenda-and-materials_paf-las_08282025.pdf,,,,,,,,,O,,,,,,,,,,
agenda-and-materials_paf-las_10072025.pdf,,,,,,,,,O,,,,,,,,,,
agenda-and-materials_paf-las_10072025_rev.pdf,,,,,,,,,O,,,,,,,,,,
agenda-and-materials_paf_las_08282025.pdf,,,,,,,,,O,,,,,,,,,,
agenda-open-closed-session-dec-2-2024.pdf,,,,,,,,,,,,,,,,,,,O
agenda-open-closed-session-dec-2-2024_0.pdf,,,,,,,,,,,,,,,,,,,O
agenda.pdf,,,,,,,,,O,,,,,,,,,,
agenda_0.pdf,,,,,,,,,O,,,,,,,,,,
agenda_open_with_closed_session_may_13_2025_final.pdf,,,,,,,,,,,,,,,,,,,O
alameda-11-09-23.pdf,,,,,,,,,,,O,,,,,O,,,
alameda-echoj-ceqa-final-eir-2003.pdf,,,,,,,,,,,,,,,,,,,
alameda-echoj-ceqa-final-eir-addendum-2009.pdf,,,,,,,,,,,,O,,O,,O,O,,
alameda-echoj-ceqa-nod-2010.pdf,,,,,,,,,,,,,,,,,,,
alameda-fy-2024-25-q3-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alameda-fy-2024-25-q4-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alameda-fy-2025-26-q1-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alameda-sch1-2526.pdf,,,,,,,,,,,,,,,,,,,
alamedasupcourt_cwdata.pdf,,,,,,,,,,,,,,,,,,,
alpine-11-09-27.pdf,,,,,,,,,,,,,,,,,,,
alpine-fy-2024-25-q3-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alpine-fy-2024-25-q4-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alpine-fy-2025-26-q1-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
alpine-sch1-2425.pdf,,,,,,,,,,,,,,,,,,,
alpinesupcourt_cwdata.pdf,,,,,,,,,,,,,,,,,,,
amador-fy-2024-25-q3-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
amador-fy-2024-25-q4-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
amador-fy-2025-26-q1-qfs.pdf,,,,,,O,O,,,,,,,,,,,,
amador-sch1-2526.pdf,,,,,,,,,,,,,,,,,,,
amadorsupcourt_cwdata.pdf,,,,,,,,,,,,,,,,,,,
amend-070111_6-24-11.pdf,,,,,,,,,,,,,,,,,,,
amend-apr2006.pdf,O,O,,,,,,,,,,,,,,,,,
amend-apr2007.pdf,O,O,,,,,,,,,,,,,,,,,
amend-apr2007_0.pdf,O,O,,,,,,,,,,,,,,,,,
amend-april2009.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-aug2005.pdf,O,O,,,,,,,,,,,,,,,,,
amend-aug2008.pdf,O,O,,,,,,,,,,,,,,,,,
amend-august2009.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-dec2008.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-feb2006.pdf,O,O,,,,,,,,,,,,,,,,,
amend-feb2007.pdf,O,O,,,,,,,,,,,,,,,,,
amend-feb2009.pdf,O,O,,,,,,,,,,,,,,,,,
amend-feb2010.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-jan2007-2.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jan2007-3.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jan2008-3.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jan2008.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jan2009-1.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-jan2009.pdf,O,O,,,,,,O,,,,,,,,,,,
amend-jan2010-2.pdf,,,,,,,,,,,,,,,,,,,
amend-jan2010-jan2011.pdf,,,,,,,,,,,,,,,,,,,
amend-jan2010.pdf,,,,,,,,,,,,,,,,,,,
amend-jan2011.pdf,,,,,,,,,,,,,,,,,,,
amend-janjul06.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jul2007.pdf,O,O,,,,,,,,,,,,,,,,,
amend-jul2008.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-july11july12.pdf,,,,,,,,,,,,,,,,,,,
amend-july2005.pdf,O,O,,,,,,,,,,,,,,,,,
amend-july2006.pdf,O,O,,,,,,,,,,,,,,,,,
amend-july2010.pdf,,,,,,,,,,,,,,,,,,,
amend-march2008.pdf,O,O,,,,,,,,,,,,,,,,,
amend-march2009.pdf,O,O,,,,,,,O,,,,,,,,,,
amend-may2007.pdf,O,O,,,,,,,,,,,,,,,,,
amend-oct2007.pdf,O,O,,,,,,,,,,,,,,,,,
amendments-civil-case-cover-sheet.pdf,,,,,,,,,O,,,,,,,,,,
amendments_to_the_civil_case_cover_sheet.pdf,,,,,,O,,,,,,,,,,,,,
analyze-tax-hypo.pdf,,,,,,,,,,,O,,,,,O,,,
analyze-tax-ppt.pdf,,,,,,,,,,,,,,,,,,,
annual-advisory-body-time-commitment.pdf,,,,,,,,,O,,,,,,,,,,
annual-advisory-body-time-commitment_0.pdf,,,,,,,,,O,,,,,,,,,,
annual-advisory-body-time-commitment_1.pdf,,,,,,,,,O,,,,,,,,,,
annual-advisory-body-time-commitment_1_0.pdf,,,,,,,,,O,,,,,,,,,,
annual-education-committee-time-commitment.pdf,,,,,,,,,O,,,,,,,,,,
annual_agenda_daac_2023_draft_012023.pdf,,,,,,,,,O,,,,,,,,,,O
annual_agenda_daac_2023_draft_012023_0.pdf,,,,,,,,,O,,,,,,,,,,O
annual_agenda_guidelines.pdf,,,,,,,,O,,,,,,,,,,,
annual_agenda_guidelines_0.pdf,,,,,,,,O,,,,,,,,,,,
aoc_briefing_-_truancy_and_school_discipline.pdf,,,,,,,,,,,,,,,,,,,
aoc_briefing_-_truancy_and_school_discipline_0.pdf,,,,,,,,,,,,,,,,,,,
aoclitreview-mental_health_courts-web_version.pdf,O,O,,,,,,,,,,,O,,,,,,
apjac-20150701-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
apjac-20150701-materials.pdf,,,,,,,,,,,,,,,,,,,
apjac-20150701-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
apjac-20160728-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
apjac-20160728-materials.pdf,,,,,,,,,,,,,,,,,,,
apjac-20160728-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
apjac-20170725-agenda.pdf,,O,,,,,,,O,,,,,,,,,,
apjac-20170725-notice.pdf,,O,,,,,,O,O,,,,,,,,,,
apjac-20170818-openmeetingagenda.pdf,,O,,,,,,,O,,,,,,,,,,
apjac-20170818-publicnotice.pdf,,O,,,,,,O,O,,,,,,,,,,
apjac-20180320-meetingnotice.pdf,,,,,,,,,,,,,,,,,,,
apjac-20190426-agenda.pdf,,,,,,,,,,,,,,,,,,,
apjac-20190426-materials.pdf,,,,,,,,,,,,,,,,,,,
apjac-20190426-notice.pdf,,,,,,,,O,,,,,,,,,,,
apjac-20200213-agenda.pdf,,,,,,,,,,,,,,,,,,,O
apjac-20200213-notice.pdf,,,,,,,,O,O,,,,,,,,,,O
apjac-20220209-agenda.pdf,,,,,,,,,,,,,,,,,,,O
apjac-20220209-notice.pdf,,,,,,,,O,O,,,,,,,,,,O
apjac-meeting-materials-feb-13-2020-rev.pdf,,,,,,,,,,,,,,,,,,,
apjac-meeting-materials-feb-4-2021-final-v1_03-feb-2021.pdf,,,,,,,,,,,,,,,,,,,
apjac-notice-action-email-13-jan-2026.pdf,,,,,,,,,,,,,,,,,,,
apjac-open-meeting-agenda_07-feb-2025.pdf,,,,,,,,,,,,,,,,,,,
apjac-open-meeting-agenda_07-feb-2025_0.pdf,,,,,,,,,O,,,,,,,,,,O
apjac-open-meeting-agenda_17_jan_2025.pdf,,,,,,,,,,,,,,,,,,,
apjac-open-meeting-agenda_17_jan_2025_0.pdf,,,,,,,,,,,,,,,,,,,
apjac-open-meeting-notice_07-feb-2025.pdf,,,,,,,,,O,,,,,,,,,,O
apjac-open-meeting-notice_07-jan-2025.pdf,,,,,,,,,O,,,,,,,,,,
apjac-open-meeting-notice_17_jan_2025.pdf,,,,,,,,,O,,,,,,,,,,
apjac-proposal-rule-101014-06-20-23.pdf,,,,,,,,O,O,,,,,,,,,,
apjac_04_feb-2021-agenda_final_27-jan-2021.pdf,,,,,,,,,,,,,,,,,,,O
apjac_04_feb-2021-notice_final_27-jan-2021.pdf,,,,,,,,O,O,,,,,,,,,,O
appdistmap.pdf,,,,,,,,,,,,,,,,,,,
appellate-advisory-committee-roster-2025-2026.pdf,,,,,,,,,,,,,,,,,,,
appellate-chart-2024-courts.pdf,,,,,,,,O,O,,,,,,,,,,
appellate-chart-2025-courts.pdf,,,,,,,,O,O,,,,,,,,,,
appellate-chart-2025-courts_0.pdf,,,,,,,,O,O,,,,,,,,,,
appendix.pdf,,,,,,,,,,,,,,,,,,,
appointment-order.pdf,O,O,,,,,,,,,,,,,,,,,
approved-minutes.pdf,O,O,,,,,,,,,,,,,,,,,
approved-tcfmac-20240719-open-minutes.pdf,,,,,,,,,O,,,,,,,,,,
approved-tcfmac-20240826-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20241025-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20241025-open-minutes_0.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20241202-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20241202-open-minutes_0.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20241202-open-minutes_1.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250131-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250131-open-minutes_0.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250303-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250407-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250424-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
approved-tcfmac-20250519-open-minutes.pdf,,,,,,,,,O,,,,,,,,,,
approved-tcfmac-20250815-open-minutes.pdf,,,,,,,,,,,,,,,,,,,
appspec-2214.pdf,,,,,,,,,,,,,,,,,,,
april-28-daac-meeting-minutes-lrg.pdf,,,,,,,,,O,,,,,,,,,,O
april-28-daac-meeting-minutes-lrg_0.pdf,,,,,,,,,O,,,,,,,,,,O
arb_ethics_2014-07-01.pdf,,,,,,,,O,,,,,,,,,,,
aroha-tech-ma-sf2024-04-fully-executed.pdf,,,,,,,,,,,O,,,,,,,,
arp_alameda_superior_court_arp_jan_15_2025pdf.pdf,,,,,,,,,,,,,,,,,,,
arp_stanislaus_afs_background_check_wl_formula_adj_requestpdf.pdf,,,,,,,,,,,,,,,,,,,
asl-generalist-ppt-and-ksas.pdf,,,,,,,,,,,,,,,,,,,
assi_lpa-68298_amd02-fe.pdf,,,,,,,,,,,,,,,,,,,
astrophysics-lpa-84372-extension-amendment-1.pdf,,,,,,,O,,,,,,,,,,,,
audiovisual-user-instructions_03142025.pdf,,,,,,,,,O,,,,,,,,,,
audit-20171019-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20171019-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20171019-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20180118-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20180118-materials.pdf,,,,,,,,,,,,,O,,,,,,
audit-20180118-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180118-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20180208-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20180417-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20180417-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20180417-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180417-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20180523-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20180523-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20180523-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180523-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20180601-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180601-notice.pdf,,,,,,,,,,,,,,,,,,,
audit-20180619-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20180619-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180619-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20180823-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20180823-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20180823-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20180823-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20181003-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20181003-materials.pdf,,,,,,,,O,,,,,,,,,,,
audit-20181003-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20181003-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20181205-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20181205-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20181205-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20190208-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20190328-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20190328-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20190328-notice.pdf,,O,,,,,,O,O,,,,,,,,,,O
audit-20190628-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20190628-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20190628-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20190712-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20190712-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20190712-notice.pdf,,O,,,,,,O,O,,,,,,,,,,O
audit-20191021-materials.pdf,,,,,,,,,,,O,,,,,,,,
audit-20191021-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20191021-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20200210-materials.pdf,,,,,,,,,,,,,O,,,,,,
audit-20200210-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20200714-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20200714-notice.pdf,,,,,,,,O,O,,,,,,,,,,O
audit-20210310-notice.pdf,,O,,,,,,O,O,,,,,,,,,,O
audit-20210715-materials.pdf,,,,,,,,O,,,,,,,,,,,
audit-20210715-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20210715-notice.pdf,,O,,,,,,O,O,,,,,,,,,,O
audit-20220201-materials.pdf,,,,,,,,,,,,,O,,,,,,
audit-20220201-minutes.pdf,,,,,,,,,,,,,,,,,,,O
audit-20220201-notice.pdf,,O,,,,,,O,O,,,,,,,,,,O
audit-20220629-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20220629-materials.pdf,,,,,,O,,,,,,,,,,,,,
audit-20220629-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20220629-notice.pdf,,,,,,,,O,,,,,,,,,,,O
audit-20220721-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20220721-materials.pdf,,,,,,O,,,,,,,,,,,,,
audit-20220721-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20220721-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20221108-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20221108-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20221108-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20221118-action_item_1.pdf,,,,,,,,,O,,,,,,,,,,
audit-20221118-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20221118-notice.pdf,,,,,,,,,,,,,,,,,,,
audit-20230711-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20230711-materials.pdf,,,,,,O,,,,,,,,,,,,,
audit-20230711-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20231027-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20231027-agenda_0.pdf,,,,,,,,,,,,,,,,,,,
audit-20231027-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20231027-materialspdf.pdf,,,,,,,,,,,,,,,,,,,
audit-20231027-minutespdf.pdf,,,,,,,,,,,,,,,,,,,
audit-20231027-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20231027-noticepdf.pdf,,,,,,,,O,,,,,,,,,,,
audit-20240415-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20240415-materialspdf.pdf,,,,,,,,O,,,,,O,,,,,,
audit-20240415-minutespdf.pdf,,,,,,,,,,,,,,,,,,,
audit-20240415-noticepdf.pdf,,,,,,,,O,,,,,,,,,,,
audit-20240626-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20240626-materialspdf.pdf,,,,,,,,,,,,,,,,,,,
audit-20240626-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20240626-noticepdf.pdf,,,,,,,,O,,,,,,,,,,,
audit-20241125-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20241125-agenda_0.pdf,,,,,,,,,,,,,,,,,,,
audit-20241125-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20241125-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20241125-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20241125-notice_0.pdf,,,,,,,,O,,,,,,,,,,,
audit-20250417-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20250417-materials.pdf,,,,,,,,O,O,,,,,,,,,,O
audit-20250417-materials_0.pdf,,,,,,,,O,O,,,,,,,,,,O
audit-20250417-materials_1.pdf,,,,,,,,O,O,,,,,,,,,,O
audit-20250417-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20250417-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20250624-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20250624-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20250624-materials_0.pdf,,,,,,,,,,,,,,,,,,,
audit-20250624-minutes.pdf,,,,,,,,,,,,,,,,,,,
audit-20250624-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-20250917-agenda.pdf,,,,,,,,,,,,,,,,,,,
audit-20250917-materials.pdf,,,,,,,,,,,,,,,,,,,
audit-20250917-materials_0.pdf,,,,,,,,,,,,,,,,,,,
audit-20250917-materials_1.pdf,,,,,,,,,,,,,,,,,,,
audit-20250917-notice.pdf,,,,,,,,O,,,,,,,,,,,
audit-committee-roster.pdf,,,,,,,,,,,,,,,,,,,
audit-committee-roster_1.pdf,,,,,,,,,,,,,,,,,,,
audit-committee-roster_2.pdf,,,,,,,,,,,,,,,,,,,
audit-report-butte-20250624.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-humboldt-20250624.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-lake-20250917.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-merced-20250417.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-placer-20250417.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-siskiyou-20250417.pdf,,,,,,,,O,O,,,,,,,,,,
audit-report-yolo-20250917.pdf,,,,,,,,O,O,,,,,,,,,,
aug2025-eligible-activities-attorney.pdf,,,,,,,,,,,,,,,,,,,O
aug2025-eligible-activities-sw-inv-pp.pdf,,,,,,,,,O,,,,,,,,,,
aug252020_meeting_minutes.pdf,,,,,,,,,,,,,,,,,,,
august-22-minutes.pdf,,,,,,,,,,,,,,,,,,,
august-28-minutes.pdf,,,,,,,,,,,,,,,,,,,
august_13_-2024.pdf,,,,,,,,,,,,,,,,,,,
av_fj_memo_tofj_110122.pdf,,,,,,,,,O,,,,,,,,,,
background-bench-bar-2026.pdf,,,,,,,,,,,,,,,,,,,
bbc-dotb-planning-materials-booklet-2023.pdf,,,,,,O,O,,,,,O,O,,,O,,,
bbc-meeting-07282025-materials.pdf,,,,,,,,,O,,,,,,,,,,
behavioral-health-services-act-information-sheet_0.pdf,,O,,,,,,O,,,,,,,,,,O,
behavioral-health-services-act-information-sheet_1.pdf,,O,,,,,,O,,,,,,,,,,O,
bench-bar-coalition-04282025-materials.pdf,,,,,,,,,O,,,,,,,,,,
beyond-bench-2025-flyer.pdf,,,,,,,,,O,,,,,,,,,,
bhsa-info.pdf,,O,,,,,,O,,,,,,,,,,O,
bhsa-information-sheet.pdf,,O,,,,,,O,,,,,,,,,,O,
bill-text-242-courts-attorneys-implicit-bias-training.pdf,,,,,,O,O,O,,,,,,,,,,,
bill-text-242-courts-attorneys-implicit-bias-training_0.pdf,,,,,,O,O,O,,,,,,,,,,,
binder1.pdf,,,,,,,,,,,,,,,,,,,
binder1_0.pdf,,,,,,,,,,,,,,,,,,,
binder1_1.pdf,,,,,,,,,,,,,,,,,,,
binder1_10.pdf,,,,,,,,,,,,,,,,,,,
binder1_100.pdf,,,,,,,,,,,,,,,,,,,
binder1_101.pdf,,,,,,,,,,,,,,,,,,,
binder1_102.pdf,,,,,,,,,,,,,,,,,,,
binder1_103.pdf,,,,,,,,,,,,,,,,,,,
binder1_104.pdf,,,,,,,,,,,,,,,,,,,
binder1_105.pdf,,,,,,,,,,,,,,,,,,,
binder1_106.pdf,,,,,,,,,,,,,,,,,,,
binder1_107.pdf,,,,,,,,,,,,,,,,,,,
binder1_108.pdf,,,,,,,,,,,,,,,,,,,
binder1_109.pdf,,,,,,,,,,,,,,,,,,,
binder1_11.pdf,,,,,,,,,,,,,,,,,,,
binder1_110.pdf,,,,,,,,,,,,,,,,,,,
binder1_111.pdf,,,,,,,,,,,,,,,,,,,
binder1_112.pdf,,,,,,,,,,,,,,,,,,,
binder1_113.pdf,,,,,,,,,,,,,,,,,,,
binder1_114.pdf,,,,,,,,,,,,,,,,,,,
binder1_115.pdf,,,,,,,,,,,,,,,,,,,
binder1_116.pdf,,,,,,,,,,,,,,,,,,,
binder1_117.pdf,,,,,,,,,,,,,,,,,,,
binder1_118.pdf,,,,,,,,,,,,,,,,,,,
binder1_119.pdf,,,,,,,,,,,,,,,,,,,
binder1_12.pdf,,,,,,,,,,,,,,,,,,,
binder1_120.pdf,,,,,,,,,,,,,,,,,,,
binder1_121.pdf,,,,,,,,,,,,,,,,,,,
binder1_122.pdf,,,,,,,,,,,,,,,,,,,
binder1_123.pdf,,,,,,,,,,,,,,,,,,,
binder1_124.pdf,,,,,,,,,,,,,,,,,,,
binder1_125.pdf,,,,,,,,,,,,,,,,,,,
binder1_126.pdf,,,,,,,,,,,,,,,,,,,
binder1_127.pdf,,,,,,,,,,,,,,,,,,,
binder1_129.pdf,,,,,,,,,,,,,,,,,,,
binder1_13.pdf,,,,,,,,,,,,,,,,,,,
binder1_130.pdf,,,,,,,,,,,,,,,,,,,
binder1_14.pdf,,,,,,,,,,,,,,,,,,,
binder1_15.pdf,,,,,,,,,,,,,,,,,,,
binder1_16.pdf,,,,,,,,,,,,,,,,,,,
binder1_17.pdf,,,,,,,,,,,,,,,,,,,
binder1_18.pdf,,,,,,,,,,,,,,,,,,,
binder1_19.pdf,,,,,,,,,,,,,,,,,,,
binder1_2.pdf,,,,,,,,,,,,,,,,,,,
binder1_20.pdf,,,,,,,,,,,,,,,,,,,
binder1_21.pdf,,,,,,,,,,,,,,,,,,,
binder1_22.pdf,,,,,,,,,,,,,,,,,,,
binder1_23.pdf,,,,,,,,,,,,,,,,,,,
binder1_24.pdf,,,,,,,,,,,,,,,,,,,
binder1_25.pdf,,,,,,,,,,,,,,,,,,,
binder1_26.pdf,,,,,,,,,,,,,,,,,,,
binder1_27.pdf,,,,,,,,,,,,,,,,,,,
binder1_28.pdf,,,,,,,,,,,,,,,,,,,
binder1_29.pdf,,,,,,,,,,,,,,,,,,,
binder1_3.pdf,,,,,,,,,,,,,,,,,,,
binder1_30.pdf,,,,,,,,,,,,,,,,,,,
binder1_31.pdf,,,,,,,,,,,,,,,,,,,
binder1_32.pdf,,,,,,,,,,,,,,,,,,,
binder1_33.pdf,,,,,,,,,,,,,,,,,,,
binder1_34.pdf,,,,,,,,,,,,,,,,,,,
binder1_35.pdf,,,,,,,,,,,,,,,,,,,
binder1_36.pdf,,,,,,,,,,,,,,,,,,,
binder1_37.pdf,,,,,,,,,,,,,,,,,,,
binder1_38.pdf,,,,,,,,,,,,,,,,,,,
binder1_39.pdf,,,,,,,,,,,,,,,,,,,
binder1_4.pdf,,,,,,,,,,,,,,,,,,,
binder1_40.pdf,,,,,,,,,,,,,,,,,,,
binder1_41.pdf,,,,,,,,,,,,,,,,,,,
binder1_42.pdf,,,,,,,,,,,,,,,,,,,
binder1_43.pdf,,,,,,,,,,,,,,,,,,,
binder1_44.pdf,,,,,,,,,,,,,,,,,,,
binder1_45.pdf,,,,,,,,,,,,,,,,,,,
binder1_46.pdf,,,,,,,,,,,,,,,,,,,
binder1_47.pdf,,,,,,,,,,,,,,,,,,,
binder1_48.pdf,,,,,,,,,,,,,,,,,,,
binder1_49.pdf,,,,,,,,,,,,,,,,,,,
binder1_5.pdf,,,,,,,,,,,,,,,,,,,
binder1_50.pdf,,,,,,,,,,,,,,,,,,,
binder1_51.pdf,,,,,,,,,,,,,,,,,,,
binder1_52.pdf,,,,,,,,,,,,,,,,,,,
